episode,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
90,184,3724.0,487.5,22.5,41.0,9.0,-2.06236,-2.06236,-2.06236,0.05,-3.46292
90,185,3657.5,305.0,0.0,35.0,6.0,3.0,3.0,3.0,0.05,-3.46918
90,186,3742.5,257.5,1.0,37.0,6.0,-0.30177,-0.30177,-0.30177,0.05,-3.44702
90,187,3945.0,324.0,14.5,38.0,8.0,-3.0,-3.0,-3.0,0.05,-3.44146
90,188,4253.5,409.0,10.0,42.0,9.0,0.26255,0.26255,0.26255,0.05,-3.46279
90,189,4390.5,458.0,3.0,40.0,8.0,1.1611,1.1611,1.1611,0.05,-3.45502
90,190,4421.0,481.0,12.5,35.0,6.0,-2.10342,-2.10342,-2.10342,0.05,-3.43791
90,191,4606.0,491.0,0.0,35.0,6.0,2.2939,2.2939,2.2939,0.05,-3.4425
90,192,4878.0,541.5,0.0,35.0,6.0,-0.57502,-0.57502,-0.57502,0.05,-3.44279
90,193,4301.5,610.5,3.5,36.0,9.0,0.22641,0.22641,0.22641,0.05,-3.44254
90,194,3500.5,466.5,16.5,31.0,8.0,-1.06976,-1.06976,-1.06976,0.05,-3.45427
90,195,3522.5,452.0,1.5,30.0,7.0,3.0,3.0,3.0,0.05,-3.43456
90,196,3580.0,522.0,7.0,31.0,7.0,-1.37206,-1.37206,-1.37206,0.05,-3.44125
90,197,3610.5,596.0,10.5,37.0,10.0,-0.90373,-0.90373,-0.90373,0.05,-3.44263
90,198,3811.0,672.5,1.0,35.0,8.0,1.5346,1.5346,1.5346,0.05,-3.44868
90,199,4005.5,513.5,0.0,33.0,8.0,0.07819,0.07819,0.07819,0.05,-3.41075
90,200,3833.5,593.5,3.0,33.0,8.0,-0.43159,-0.43159,-0.43159,0.05,-3.41119
90,201,4028.5,481.5,9.0,32.0,8.0,-1.47376,-1.47376,-1.47376,0.05,-3.4071
90,202,4240.5,225.5,0.0,28.0,3.0,1.87995,1.87995,1.87995,0.05,-3.4038
90,203,4470.5,61.5,3.0,27.0,2.0,-0.82851,-0.82851,-0.82851,0.05,-3.42679
90,204,4564.5,92.0,2.5,33.0,5.0,-0.11125,-0.11125,-0.11125,0.05,-3.41078
90,205,3991.0,142.0,7.5,29.0,5.0,-0.07018,-0.07018,-0.07018,0.05,-3.42155
90,206,3585.0,105.5,12.5,24.0,5.0,-0.25712,-0.25712,-0.25712,0.05,-3.44683
90,207,3604.5,32.5,0.0,20.0,1.0,2.71808,2.71808,2.71808,0.05,-3.46857
90,208,3386.0,43.0,0.0,26.0,2.0,0.38933,0.38933,0.38933,0.05,-3.47392
90,209,2738.0,63.0,7.0,30.0,2.0,-0.31376,-0.31376,-0.31376,0.05,-3.46534
90,210,2775.0,83.0,11.0,31.0,2.0,-0.94501,-0.94501,-0.94501,0.05,-3.45701
90,211,2998.0,72.5,1.0,31.0,1.0,1.72266,1.72266,1.72266,0.05,-3.44486
90,212,3305.0,83.0,1.5,35.0,2.0,-0.68893,-0.68893,-0.68893,0.05,-3.40841
90,213,3130.0,108.5,11.5,38.0,4.0,-1.83279,-1.83279,-1.83279,0.05,-3.42722
90,214,2978.5,118.0,0.0,36.0,3.0,2.70515,2.70515,2.70515,0.05,-3.4295
90,215,3282.0,151.0,1.5,38.0,4.0,-0.92647,-0.92647,-0.92647,0.05,-3.42084
90,216,3631.0,191.0,11.0,40.0,4.0,-2.71686,-2.71686,-2.71686,0.05,-3.4157
90,217,3454.5,198.5,0.5,35.0,4.0,2.54222,2.54222,2.54222,0.05,-3.42371
90,218,3560.5,33.0,0.0,30.0,1.0,0.14515,0.14515,0.14515,0.05,-3.43305
90,219,3654.0,47.0,5.0,29.0,2.0,-1.25305,-1.25305,-1.25305,0.05,-3.42424
90,220,3697.0,68.0,10.0,31.0,3.0,-1.16956,-1.16956,-1.16956,0.05,-3.43176
90,221,3437.0,105.5,15.0,29.0,5.0,-0.63243,-0.63243,-0.63243,0.05,-3.43635
90,222,3356.0,35.5,0.0,26.0,3.0,3.0,3.0,3.0,0.05,-3.43313
90,223,3565.0,24.5,0.0,23.0,2.0,-0.37104,-0.37104,-0.37104,0.05,-3.43474
90,224,3247.0,44.5,8.0,29.0,2.0,-1.13634,-1.13634,-1.13634,0.05,-3.44094
90,225,3541.5,43.5,0.0,36.0,1.0,1.15281,1.15281,1.15281,0.05,-3.42852
90,226,3823.5,0.0,1.5,36.0,0.0,-0.77795,-0.77795,-0.77795,0.05,-3.44503
90,227,4187.0,0.0,15.0,37.0,0.0,-3.0,-3.0,-3.0,0.05,-3.44887
90,228,4535.0,7.5,0.0,38.0,2.0,2.52596,2.52596,2.52596,0.05,-3.45608
90,229,4792.0,32.0,1.0,37.0,3.0,-0.72234,-0.72234,-0.72234,0.05,-3.46315
90,230,5138.0,41.0,12.5,39.0,3.0,-3.0,-3.0,-3.0,0.05,-3.47459
90,231,5457.0,42.0,0.0,39.0,3.0,2.05878,2.05878,2.05878,0.05,-3.47145
90,232,5793.5,48.5,4.0,38.0,2.0,-1.47994,-1.47994,-1.47994,0.05,-3.45308
90,233,5755.0,45.5,20.5,36.0,2.0,-3.0,-3.0,-3.0,0.05,-3.45312
90,234,5981.0,68.0,1.0,35.0,3.0,3.0,3.0,3.0,0.05,-3.44129
90,235,6278.5,98.0,5.5,35.0,3.0,-1.5472,-1.5472,-1.5472,0.05,-3.44112
90,236,6614.5,131.0,9.5,41.0,4.0,-1.51668,-1.51668,-1.51668,0.05,-3.43861
90,237,6990.0,171.0,0.5,44.0,4.0,1.1567,1.1567,1.1567,0.05,-3.41183
90,238,6656.5,215.0,4.5,42.0,5.0,-0.29365,-0.29365,-0.29365,0.05,-3.40449
90,239,5982.5,160.5,9.5,33.0,4.0,0.26431,0.26431,0.26431,0.05,-3.38658
90,240,5147.0,205.0,17.5,29.0,6.0,-0.21372,-0.21372,-0.21372,0.05,-3.39023
90,241,5181.0,87.0,0.0,26.0,2.0,3.0,3.0,3.0,0.05,-3.38965
90,242,5007.0,68.0,1.0,31.0,4.0,0.1369,0.1369,0.1369,0.05,-3.38968
90,243,4011.0,113.0,20.5,38.0,5.0,-2.35584,-2.35584,-2.35584,0.05,-3.39904
90,244,3833.5,164.5,0.0,42.0,6.0,3.0,3.0,3.0,0.05,-3.39605
90,245,4155.5,224.5,1.5,43.0,6.0,-0.99908,-0.99908,-0.99908,0.05,-3.38729
90,246,4350.5,285.0,9.5,40.0,7.0,-2.14303,-2.14303,-2.14303,0.05,-3.37501
90,247,4426.0,307.0,1.0,40.0,8.0,1.63131,1.63131,1.63131,0.05,-3.3624
90,248,4724.0,387.0,0.0,38.0,8.0,-0.45303,-0.45303,-0.45303,0.05,-3.37796
90,249,4704.0,447.5,0.0,38.0,9.0,-0.049,-0.049,-0.049,0.05,-3.35268
90,250,4324.5,313.5,0.0,32.0,7.0,0.8926,0.8926,0.8926,0.05,-3.34557
90,251,4237.0,221.5,0.0,27.0,6.0,0.29266,0.29266,0.29266,0.05,-3.32521
90,252,3224.0,93.0,4.0,21.0,2.0,1.20872,1.20872,1.20872,0.05,-3.3131
90,253,2119.0,122.0,9.0,28.0,6.0,0.94302,0.94302,0.94302,0.05,-3.32434
90,254,2354.5,190.0,14.0,36.0,8.0,-1.59252,-1.59252,-1.59252,0.05,-3.31568
90,255,2650.5,251.5,0.0,41.0,8.0,2.33338,2.33338,2.33338,0.05,-3.30784
90,256,2968.5,337.0,2.5,42.0,10.0,-1.23996,-1.23996,-1.23996,0.05,-3.30913
90,257,3185.5,396.0,1.0,41.0,10.0,-0.1673,-0.1673,-0.1673,0.05,-3.30975
90,258,3395.0,451.0,10.0,41.0,9.0,-2.37407,-2.37407,-2.37407,0.05,-3.29491
90,259,2816.5,545.0,35.0,43.0,11.0,-3.0,-3.0,-3.0,0.05,-3.28941
90,260,2806.5,352.0,11.0,41.0,9.0,3.0,3.0,3.0,0.05,-3.28941
90,261,3046.5,369.0,0.0,40.0,8.0,1.86415,1.86415,1.86415,0.05,-3.27351
90,262,3029.0,302.5,12.0,33.0,5.0,-2.41747,-2.41747,-2.41747,0.05,-3.29593
90,263,2926.0,278.0,0.0,28.0,4.0,2.76977,2.76977,2.76977,0.05,-3.29758
90,264,3114.5,44.0,1.5,24.0,1.0,-0.33418,-0.33418,-0.33418,0.05,-3.30608
90,265,2899.0,59.0,15.5,24.0,3.0,-2.59106,-2.59106,-2.59106,0.05,-3.30178
90,266,3118.0,89.0,8.0,29.0,3.0,1.14241,1.14241,1.14241,0.05,-3.29783
90,267,3378.0,96.5,13.0,29.0,3.0,-1.55185,-1.55185,-1.55185,0.05,-3.30734
90,268,3646.0,126.5,17.5,34.0,3.0,-1.49262,-1.49262,-1.49262,0.05,-3.32223
90,269,3556.5,62.5,27.0,32.0,2.0,-1.75774,-1.75774,-1.75774,0.05,-3.30796
90,270,3274.0,82.5,0.0,28.0,2.0,3.0,3.0,3.0,0.05,-3.32308
90,271,3399.5,107.5,2.0,31.0,3.0,-0.69179,-0.69179,-0.69179,0.05,-3.32655
90,272,3557.0,139.5,16.5,32.0,4.0,-3.0,-3.0,-3.0,0.05,-3.32556
90,273,3837.0,179.5,0.0,32.0,4.0,2.92362,2.92362,2.92362,0.05,-3.33641
90,274,3960.0,225.0,5.0,36.0,6.0,-1.3524,-1.3524,-1.3524,0.05,-3.34618
90,275,4101.5,288.5,19.0,40.0,7.0,-3.0,-3.0,-3.0,0.05,-3.32127
90,276,3556.0,358.5,41.0,37.0,7.0,-3.0,-3.0,-3.0,0.05,-3.32018
90,277,3223.0,343.5,18.5,35.0,5.0,3.0,3.0,3.0,0.05,-3.37201
90,278,3458.5,266.5,4.0,38.0,5.0,2.7482,2.7482,2.7482,0.05,-3.37491
90,279,3084.0,98.5,23.0,33.0,2.0,-3.0,-3.0,-3.0,0.05,-3.38186
90,280,3288.0,27.5,0.0,34.0,3.0,3.0,3.0,3.0,0.05,-3.37204
90,281,3521.5,62.5,4.5,36.0,4.0,-1.4359,-1.4359,-1.4359,0.05,-3.36915
90,282,3326.5,104.5,28.0,38.0,5.0,-3.0,-3.0,-3.0,0.05,-3.38748
90,283,3576.5,158.5,12.0,41.0,7.0,2.85321,2.85321,2.85321,0.05,-3.3951
90,284,3899.0,233.0,2.5,43.0,9.0,1.31173,1.31173,1.31173,0.05,-3.42872
90,285,3899.5,323.0,20.5,42.0,9.0,-3.0,-3.0,-3.0,0.05,-3.4329
90,286,4118.5,371.5,5.5,39.0,8.0,2.70635,2.70635,2.70635,0.05,-3.45082
90,287,4363.0,454.5,2.5,43.0,10.0,0.06575,0.06575,0.06575,0.05,-3.45266
90,288,4701.5,556.5,31.5,48.0,11.0,-3.0,-3.0,-3.0,0.05,-3.4544
90,289,4991.0,646.0,1.5,46.0,11.0,3.0,3.0,3.0,0.05,-3.47357
90,290,5319.5,758.5,0.5,47.0,12.0,-0.55565,-0.55565,-0.55565,0.05,-3.47012
90,291,4525.0,637.5,10.5,43.0,11.0,-0.47838,-0.47838,-0.47838,0.05,-3.46476
90,292,3379.0,321.0,23.0,35.0,9.0,-0.08024,-0.08024,-0.08024,0.05,-3.46832
90,293,2808.0,179.0,3.0,27.0,4.0,3.0,3.0,3.0,0.05,-3.47247
90,294,2738.5,226.5,18.5,32.0,8.0,-3.0,-3.0,-3.0,0.05,-3.47664
90,295,2904.5,304.0,35.5,34.0,9.0,-3.0,-3.0,-3.0,0.05,-3.47221
90,296,3176.5,395.5,0.5,42.0,10.0,3.0,3.0,3.0,0.05,-3.47131
90,297,3460.0,405.0,6.5,42.0,10.0,-1.81021,-1.81021,-1.81021,0.05,-3.44602
90,298,3780.0,414.5,3.0,41.0,9.0,0.13656,0.13656,0.13656,0.05,-3.44129
90,299,4073.0,504.5,0.0,42.0,9.0,-0.03393,-0.03393,-0.03393,0.05,-3.44666
90,300,4404.5,602.5,15.0,46.0,12.0,-3.0,-3.0,-3.0,0.05,-3.45842
90,301,4649.0,653.5,0.0,44.0,12.0,2.65562,2.65562,2.65562,0.05,-3.45988
90,302,4970.5,779.5,2.5,47.0,14.0,-1.304,-1.304,-1.304,0.05,-3.48201
90,303,5289.0,908.5,0.0,45.0,13.0,-0.24256,-0.24256,-0.24256,0.05,-3.47746
90,304,5611.0,1038.5,0.0,46.0,13.0,-0.78053,-0.78053,-0.78053,0.05,-3.47125
90,305,5947.0,1173.0,2.5,50.0,15.0,-1.34291,-1.34291,-1.34291,0.05,-3.47694
90,306,5288.5,893.5,11.0,45.0,14.0,-0.18665,-0.18665,-0.18665,0.05,-3.48825
90,307,3704.0,420.0,24.0,33.0,10.0,0.8482,0.8482,0.8482,0.05,-3.49355
90,308,2933.5,164.0,17.5,26.0,5.0,3.0,3.0,3.0,0.05,-3.49891
90,309,2834.5,219.0,0.0,32.0,7.0,3.0,3.0,3.0,0.05,-3.499
90,310,2692.0,196.5,6.5,33.0,7.0,-1.08258,-1.08258,-1.08258,0.05,-3.48233
90,311,2663.5,249.5,0.0,35.0,7.0,1.3556,1.3556,1.3556,0.05,-3.46289
90,312,2603.5,320.5,1.0,37.0,8.0,-0.20195,-0.20195,-0.20195,0.05,-3.47802
90,313,2799.0,352.5,11.0,38.0,8.0,-2.5275,-2.5275,-2.5275,0.05,-3.46279
90,314,2975.0,368.5,0.0,35.0,6.0,1.98398,1.98398,1.98398,0.05,-3.46759
90,315,3169.0,429.0,1.0,39.0,7.0,-0.65696,-0.65696,-0.65696,0.05,-3.44172
90,316,3501.0,510.0,8.0,45.0,10.0,-2.2136,-2.2136,-2.2136,0.05,-3.43682
90,317,3056.0,538.5,0.0,38.0,9.0,2.47905,2.47905,2.47905,0.05,-3.42046
90,318,3003.5,608.5,0.0,38.0,9.0,-0.00237,-0.00237,-0.00237,0.05,-3.41101
90,319,3217.0,615.5,3.0,38.0,9.0,-1.04105,-1.04105,-1.04105,0.05,-3.39624
90,320,2926.0,622.0,14.0,37.0,9.0,-1.8032,-1.8032,-1.8032,0.05,-3.41034
90,321,2649.5,286.0,0.0,34.0,6.0,3.0,3.0,3.0,0.05,-3.42988
90,322,2395.0,118.5,0.0,31.0,4.0,0.70896,0.70896,0.70896,0.05,-3.41758
90,323,2103.5,63.5,7.5,24.0,2.0,-0.97274,-0.97274,-0.97274,0.05,-3.43206
90,324,2029.5,0.0,2.5,21.0,0.0,1.28733,1.28733,1.28733,0.05,-3.44354
90,325,2105.0,0.0,7.5,28.0,0.0,-1.19984,-1.19984,-1.19984,0.05,-3.446
90,326,2284.5,5.0,14.5,35.0,1.0,-1.82343,-1.82343,-1.82343,0.05,-3.45981
90,327,2455.0,17.0,1.0,39.0,2.0,2.52992,2.52992,2.52992,0.05,-3.46819
90,328,2189.0,37.0,6.0,36.0,2.0,-0.59645,-0.59645,-0.59645,0.05,-3.50072
90,329,1898.0,41.0,8.0,37.0,3.0,0.10864,0.10864,0.10864,0.05,-3.51097
90,330,1484.0,32.0,26.0,30.0,4.0,-3.0,-3.0,-3.0,0.05,-3.51143
90,331,1479.5,24.5,0.0,26.0,2.0,3.0,3.0,3.0,0.05,-3.52926
90,332,1724.0,52.0,0.0,34.0,7.0,-0.49145,-0.49145,-0.49145,0.05,-3.54819
90,333,1740.5,128.5,9.0,40.0,9.0,-2.04755,-2.04755,-2.04755,0.05,-3.53375
90,334,1850.5,223.0,37.5,44.0,11.0,-3.0,-3.0,-3.0,0.05,-3.5263
90,335,1963.5,166.0,10.5,38.0,7.0,3.0,3.0,3.0,0.05,-3.54118
90,336,2178.0,202.5,1.0,36.0,6.0,1.56556,1.56556,1.56556,0.05,-3.52232
90,337,2484.5,263.0,16.5,40.0,7.0,-3.0,-3.0,-3.0,0.05,-3.53534
90,338,2784.5,335.0,0.0,40.0,8.0,2.84113,2.84113,2.84113,0.05,-3.52589
90,339,2943.5,275.0,0.0,38.0,7.0,-0.20888,-0.20888,-0.20888,0.05,-3.51031
90,340,3106.5,288.0,12.5,38.0,7.0,-2.97044,-2.97044,-2.97044,0.05,-3.51478
90,341,2874.5,262.5,2.5,30.0,4.0,2.58579,2.58579,2.58579,0.05,-3.51955
90,342,3134.5,302.5,4.0,30.0,4.0,-0.85594,-0.85594,-0.85594,0.05,-3.5373
90,343,3412.5,346.5,22.5,37.0,5.0,-3.0,-3.0,-3.0,0.05,-3.54883
90,344,3622.0,396.5,2.5,36.0,5.0,3.0,3.0,3.0,0.05,-3.54368
90,345,3887.5,448.5,0.5,39.0,6.0,-0.14106,-0.14106,-0.14106,0.05,-3.55574
90,346,4223.5,511.0,12.0,43.0,7.0,-3.0,-3.0,-3.0,0.05,-3.54852
90,347,4486.5,561.5,0.0,43.0,7.0,1.98601,1.98601,1.98601,0.05,-3.53943
90,348,4741.5,632.5,0.0,43.0,8.0,-0.57271,-0.57271,-0.57271,0.05,-3.53093
90,349,4293.0,653.5,11.0,41.0,9.0,-1.53241,-1.53241,-1.53241,0.05,-3.55337
90,350,3278.0,318.5,26.0,35.0,7.0,-0.82639,-0.82639,-0.82639,0.05,-3.56375
90,351,3474.5,368.0,0.0,34.0,7.0,3.0,3.0,3.0,0.05,-3.57443
90,352,3395.5,216.5,1.5,33.0,6.0,0.04347,0.04347,0.04347,0.05,-3.57278
90,353,3678.0,282.0,27.5,40.0,8.0,-3.0,-3.0,-3.0,0.05,-3.5775
90,354,3927.0,265.0,27.0,40.0,6.0,-0.3305,-0.3305,-0.3305,0.05,-3.57612
90,355,4207.0,274.0,2.0,39.0,5.0,3.0,3.0,3.0,0.05,-3.54555
90,356,3852.5,296.0,20.5,38.0,6.0,-3.0,-3.0,-3.0,0.05,-3.54632
90,357,4124.0,168.0,0.0,36.0,4.0,3.0,3.0,3.0,0.05,-3.52717
90,358,4238.0,213.5,1.0,38.0,7.0,-0.48762,-0.48762,-0.48762,0.05,-3.53517
90,359,4558.0,287.5,10.5,44.0,8.0,-2.71153,-2.71153,-2.71153,0.05,-3.52625
90,360,4874.0,324.0,0.0,42.0,7.0,1.5898,1.5898,1.5898,0.05,-3.50595
90,361,5172.0,396.0,3.0,42.0,8.0,-1.28978,-1.28978,-1.28978,0.05,-3.49645
90,362,5518.5,483.5,15.5,47.0,10.0,-3.0,-3.0,-3.0,0.05,-3.50345
90,363,5733.0,526.0,7.5,45.0,10.0,1.23898,1.23898,1.23898,0.05,-3.49298
90,364,5771.5,600.5,4.0,46.0,13.0,0.56498,0.56498,0.56498,0.05,-3.48139
90,365,5079.5,717.0,22.5,44.0,13.0,-2.80789,-2.80789,-2.80789,0.05,-3.46039
90,366,4822.0,674.0,0.0,38.0,10.0,3.0,3.0,3.0,0.05,-3.45597
90,367,5113.5,686.0,0.0,43.0,11.0,-0.55637,-0.55637,-0.55637,0.05,-3.45134
90,368,4674.5,799.0,1.5,45.0,13.0,0.33354,0.33354,0.33354,0.05,-3.44596
90,369,4101.0,933.5,11.5,49.0,14.0,-1.25045,-1.25045,-1.25045,0.05,-3.4399
90,370,4372.5,1043.0,0.0,49.0,14.0,1.7804,1.7804,1.7804,0.05,-3.45809
90,371,4281.5,1183.5,1.0,49.0,15.0,-0.24338,-0.24338,-0.24338,0.05,-3.4678
90,372,4621.5,1333.5,0.0,49.0,15.0,-0.63023,-0.63023,-0.63023,0.05,-3.47564
90,373,4961.5,1488.0,0.0,50.0,16.0,-0.84866,-0.84866,-0.84866,0.05,-3.47449
90,374,4245.5,1193.0,0.0,46.0,13.0,1.74403,1.74403,1.74403,0.05,-3.47413
90,375,3195.5,923.5,0.0,34.0,9.0,2.32573,2.32573,2.32573,0.05,-3.4641
90,376,2166.0,1013.5,4.0,26.0,9.0,0.92866,0.92866,0.92866,0.05,-3.46551
90,377,1995.0,1106.5,9.0,23.0,10.0,-0.87598,-0.87598,-0.87598,0.05,-3.47458
90,378,1625.0,850.0,0.0,24.0,8.0,2.95744,2.95744,2.95744,0.05,-3.46231
90,379,1638.5,755.5,0.0,27.0,7.0,0.10935,0.10935,0.10935,0.05,-3.4836
90,380,1746.0,830.0,6.0,36.0,9.0,-1.57698,-1.57698,-1.57698,0.05,-3.47788
90,381,2001.5,925.0,29.5,42.0,10.0,-3.0,-3.0,-3.0,0.05,-3.46894
90,382,2087.5,1029.5,0.0,42.0,12.0,3.0,3.0,3.0,0.05,-3.45669
90,383,2388.0,1152.0,0.0,44.0,13.0,-0.7301,-0.7301,-0.7301,0.05,-3.42687
90,384,2702.0,1289.0,7.5,47.0,15.0,-2.36592,-2.36592,-2.36592,0.05,-3.40851
90,385,2819.5,1439.5,0.0,47.0,16.0,1.15891,1.15891,1.15891,0.05,-3.39297
90,386,3129.5,1599.5,1.5,47.0,16.0,-1.11902,-1.11902,-1.11902,0.05,-3.42198
90,387,2966.0,1667.5,11.5,41.0,15.0,-1.91448,-1.91448,-1.91448,0.05,-3.42981
90,388,2948.5,1374.0,0.0,36.0,12.0,2.88794,2.88794,2.88794,0.05,-3.4359
90,389,2893.0,1243.5,0.0,34.0,11.0,0.28818,0.28818,0.28818,0.05,-3.43753
90,390,2901.0,1353.5,4.0,34.0,11.0,-1.01929,-1.01929,-1.01929,0.05,-3.44059
90,391,3113.0,1464.0,0.0,36.0,12.0,0.29882,0.29882,0.29882,0.05,-3.44966
90,392,3068.5,1060.5,0.5,29.0,9.0,0.54988,0.54988,0.54988,0.05,-3.44384
90,393,3134.0,725.5,17.0,26.0,7.0,-3.0,-3.0,-3.0,0.05,-3.43092
90,394,3183.5,300.0,0.5,24.0,4.0,3.0,3.0,3.0,0.05,-3.43704
90,395,2935.0,215.5,2.0,30.0,6.0,0.26183,0.26183,0.26183,0.05,-3.44359
90,396,2938.5,282.0,3.0,39.0,11.0,-0.31303,-0.31303,-0.31303,0.05,-3.46564
90,397,2760.5,395.0,24.0,42.0,12.0,-3.0,-3.0,-3.0,0.05,-3.48523
90,398,2978.0,419.0,7.5,40.0,10.0,3.0,3.0,3.0,0.05,-3.48789
90,399,3241.5,521.5,0.5,45.0,11.0,0.85101,0.85101,0.85101,0.05,-3.49414
90,400,3585.5,632.5,25.0,48.0,13.0,-3.0,-3.0,-3.0,0.05,-3.50907
90,401,3914.0,740.0,3.0,46.0,12.0,3.0,3.0,3.0,0.05,-3.51839
90,402,4231.5,860.0,0.0,46.0,12.0,-0.1219,-0.1219,-0.1219,0.05,-3.51085
90,403,3942.0,888.0,13.5,44.0,12.0,-2.36661,-2.36661,-2.36661,0.05,-3.48636
90,404,4189.5,752.0,7.0,39.0,9.0,1.11361,1.11361,1.11361,0.05,-3.4985
90,405,4470.0,843.0,24.0,42.0,11.0,-3.0,-3.0,-3.0,0.05,-3.50609
90,406,4747.0,945.0,47.5,43.0,11.0,-3.0,-3.0,-3.0,0.05,-3.52275
90,407,4946.0,943.0,0.0,43.0,10.0,3.0,3.0,3.0,0.05,-3.5226
90,408,4586.0,930.0,0.0,41.0,9.0,0.68453,0.68453,0.68453,0.05,-3.52938
90,409,3302.0,574.5,1.0,31.0,6.0,2.66888,2.66888,2.66888,0.05,-3.54433
90,410,2846.5,481.0,13.0,26.0,5.0,-1.56873,-1.56873,-1.56873,0.05,-3.54567
90,411,2387.0,248.0,8.5,20.0,3.0,2.13548,2.13548,2.13548,0.05,-3.55933
90,412,2259.5,278.0,0.0,26.0,3.0,1.99552,1.99552,1.99552,0.05,-3.56737
90,413,2394.0,314.0,0.0,33.0,5.0,-0.30002,-0.30002,-0.30002,0.05,-3.57812
90,414,2101.5,366.0,9.0,39.0,7.0,-1.44103,-1.44103,-1.44103,0.05,-3.60657
90,415,1887.0,400.5,8.5,36.0,6.0,0.45383,0.45383,0.45383,0.05,-3.6165
90,416,1852.5,144.5,1.5,33.0,3.0,1.91194,1.91194,1.91194,0.05,-3.62028
90,417,1772.0,176.0,14.5,33.0,5.0,-2.65225,-2.65225,-2.65225,0.05,-3.6048
90,418,1582.5,226.0,29.5,33.0,5.0,-2.90094,-2.90094,-2.90094,0.05,-3.58838
90,419,1640.0,235.5,0.0,35.0,4.0,3.0,3.0,3.0,0.05,-3.60028
90,420,1952.0,275.5,0.0,36.0,4.0,-0.6341,-0.6341,-0.6341,0.05,-3.5878
90,421,2291.0,320.0,0.0,44.0,6.0,-0.69045,-0.69045,-0.69045,0.05,-3.57778
90,422,2671.0,384.0,0.0,45.0,7.0,-0.79403,-0.79403,-0.79403,0.05,-3.59115
90,423,2607.5,225.5,3.0,40.0,6.0,-0.29331,-0.29331,-0.29331,0.05,-3.59632
90,424,2337.5,184.5,13.0,30.0,4.0,-1.5625,-1.5625,-1.5625,0.05,-3.60546
90,425,2303.0,155.5,4.5,27.0,2.0,1.90732,1.90732,1.90732,0.05,-3.57388
90,426,2559.5,49.0,0.0,32.0,4.0,0.63097,0.63097,0.63097,0.05,-3.54923
90,427,2852.5,93.5,12.5,38.0,5.0,-3.0,-3.0,-3.0,0.05,-3.52729
90,428,3072.5,126.0,2.5,39.0,5.0,1.66709,1.66709,1.66709,0.05,-3.51654
90,429,3283.5,176.0,4.5,40.0,5.0,-0.88552,-0.88552,-0.88552,0.05,-3.47603
90,430,3218.5,183.5,24.5,37.0,4.0,-3.0,-3.0,-3.0,0.05,-3.46981
90,431,3393.5,224.5,0.0,36.0,5.0,3.0,3.0,3.0,0.05,-3.46958
90,432,3511.0,278.5,2.0,41.0,6.0,-0.71821,-0.71821,-0.71821,0.05,-3.4555
90,433,3551.0,340.0,26.0,42.0,7.0,-3.0,-3.0,-3.0,0.05,-3.43673
90,434,3749.5,402.5,11.0,41.0,7.0,2.72438,2.72438,2.72438,0.05,-3.43698
90,435,3990.5,475.0,0.5,43.0,9.0,1.67739,1.67739,1.67739,0.05,-3.4233
90,436,4333.5,576.5,14.0,49.0,14.0,-3.0,-3.0,-3.0,0.05,-3.40357
90,437,4606.5,716.5,0.0,46.0,14.0,2.26435,2.26435,2.26435,0.05,-3.39341
90,438,4929.0,860.5,2.5,49.0,16.0,-1.33144,-1.33144,-1.33144,0.05,-3.39112
90,439,3965.0,760.0,14.0,39.0,12.0,-0.51197,-0.51197,-0.51197,0.05,-3.38686
90,440,2905.0,387.5,29.0,26.0,7.0,-0.68983,-0.68983,-0.68983,0.05,-3.3831
90,441,2683.5,251.0,26.5,24.0,5.0,1.13391,1.13391,1.13391,0.05,-3.37294
90,442,2667.0,304.0,3.0,29.0,7.0,3.0,3.0,3.0,0.05,-3.37975
90,443,2848.0,191.0,0.0,32.0,5.0,0.46184,0.46184,0.46184,0.05,-3.37419
90,444,2898.0,241.0,2.0,34.0,5.0,-0.58764,-0.58764,-0.58764,0.05,-3.35189
90,445,2434.5,291.0,17.0,28.0,5.0,-2.39401,-2.39401,-2.39401,0.05,-3.34295
90,446,2298.5,196.0,0.0,25.0,3.0,3.0,3.0,3.0,0.05,-3.319
90,447,2365.0,139.5,1.5,28.0,4.0,-0.36077,-0.36077,-0.36077,0.05,-3.31104
90,448,2565.5,165.5,15.5,29.0,3.0,-3.0,-3.0,-3.0,0.05,-3.31577
90,449,2784.0,195.5,0.0,29.0,3.0,2.83959,2.83959,2.83959,0.05,-3.31815
90,450,2431.5,103.5,1.0,27.0,2.0,0.57092,0.57092,0.57092,0.05,-3.30317
90,451,2164.5,126.5,17.0,22.0,3.0,-2.93121,-2.93121,-2.93121,0.05,-3.31009
90,452,2181.0,0.0,0.0,17.0,0.0,3.0,3.0,3.0,0.05,-3.30431
90,453,2320.0,2.5,0.0,17.0,1.0,-0.26072,-0.26072,-0.26072,0.05,-3.28417
90,454,1947.0,15.5,13.5,25.0,2.0,-2.1908,-2.1908,-2.1908,0.05,-3.27408
90,455,2199.0,20.5,6.0,33.0,3.0,1.11689,1.11689,1.11689,0.05,-3.26198
90,456,2468.5,27.5,1.5,32.0,2.0,0.44558,0.44558,0.44558,0.05,-3.28047
