5.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(0.0)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, 
1755.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.7723214)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1760.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.67410713)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
1765.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.5223214)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, 
1770.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.62053573)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
1775.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.77678573)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1780.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.54464287)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
1785.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.2544643)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, 
1790.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.35044643)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
1795.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.5066964)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1800.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.68526787)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1805.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.875)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1810.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.0982143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1815.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.2209822)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1820.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.9441964)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
1825.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(0.0)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, 
1830.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.002232143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, 
1835.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.05580357)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, 
1840.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.05357143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, 
1845.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(0.0)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, 
1850.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(0.0)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, 
1855.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(0.0)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, 
1860.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.002232143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, 
1865.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.058035713)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
1870.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.23214285)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
1875.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.40401787)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1880.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.6473214)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
1885.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.94866073)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 8}, 
1890.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.80803573)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
1895.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.8348214)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1900.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.578125)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1905.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.453125)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1910.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.4375)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1915.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.6785714)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, 
1920.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.83035713)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, 
1925.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.1428572)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, 
1930.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.9933036)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1935.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.98883927)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1940.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.1830357)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1945.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.40625)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1950.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.5245535)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1955.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.0714285)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1960.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.25)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1965.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.4352678)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
1970.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.5178572)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1975.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.6964285)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1980.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.875)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1985.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-2.0535715)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1990.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.5535715)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
1995.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.7366072)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
2000.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.1026785)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2005.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.116071425)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2010.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.25)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2015.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.203125)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2020.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.058035713)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, 
2025.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.06026786)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, 
2030.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.06696428)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2035.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.078125)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2040.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.25669643)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2045.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.3013393)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2050.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.50446427)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2055.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.59598213)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2060.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.40625)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2065.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.42857143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
2070.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.30357143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
2075.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.33035713)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2080.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.35267857)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2085.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.011160715)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, 
2090.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.05580357)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, 
2095.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.13392857)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2100.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.32589287)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2105.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.421875)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2110.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.69196427)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, 
2115.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.8370536)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, 
2120.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.9598214)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2125.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.7120536)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2130.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.890625)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2135.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.78348213)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2140.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.91741073)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2145.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.0602678)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2150.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.2477678)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2155.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.9910714)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, 
2160.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.2075893)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2165.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.3794643)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2170.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.6941965)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 10}, 
2175.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.0334822)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 10}, 
2180.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.88839287)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 8}, 
2185.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.7879464)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2190.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.859375)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
2195.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.6160714)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2200.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.24553572)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, 
2205.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.31026787)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2210.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.4642857)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2215.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.64285713)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2220.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.8214286)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2225.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.5401786)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2230.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.05357143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, 
2235.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.102678575)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 1}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, 
2240.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.06473214)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2245.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.10714286)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2250.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.15178572)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2255.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.14732143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, 
2260.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.25892857)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2265.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.14508928)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2270.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.32589287)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
2275.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.50223213)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2280.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.6808036)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2285.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.859375)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2290.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.0691965)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2295.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-1.0111607)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 6}, 
2300.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.25892857)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2305.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.24107143)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2310.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.20089285)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
2315.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.21428572)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
2320.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.31026787)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 5}, 
2325.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.296875)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 2}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 3}, 
2330.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': np.float32(-0.34151787)}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 4}, 
